"DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES"
"ECU;IPI;1800;16449;3098415885"
"ECU;IPI;92237;203747;388808363"
"ECU;IPI;72;40555;76518363"
"ECU;IPI;345;297817;56191516"
"ECU;IPI;635;648399;1223386265"
"ECU;IPI;1311;1649238;3108843432"
"ECU;IPI;168554;161983;3054053318"
"ECU;IPI;195624;599402;1128278361"
"ECU;IPI;195624;720695;1356593026"
"ECU;IPI;24336;2125011;4001439274"
"ECU;IPI;16400;7417;1394306996"
"ECU;IPI;1198;227972;4301330102"
"ECU;IPI;1;9900;18751194"
"ECU;IPI;2;50320;953090992"
"ECU;IPI;1;24300;46018611"
"ECU;IPI;2;1908;3613866"
"ECU;IPI;1225;8169;1535673972"
"ECU;IPI;28851;10269759;19376775886"
"ECU;IPI;4;104096;1960856352"
"ECU;IPI;54;2505618;47186650661"
"ECU;IPI;18;1307040;24614381682"
"ECU;IPI;2;5274;9989272"
"ECU;IPI;16969;6649787;12562578107"
"ECU;IPI;1;205589;389397901"
"ECU;IPI;13;282504;535079526"
"ECU;IPI;871;40455;763296849"
"ECU;IPI;2;26452;50101675"
"ECU;IPI;19;142554;270005829"
"ECU;IPI;1323;686686;1295625411"
"ECU;IPI;798;16767;315412869"
"ECU;IPI;45496;4883248;917992025"
"ECU;IPI;2;6849;1291166631"
"ECU;IPI;124;13222;24906281"
"ECU;IPI;15;81957;154192807"
"ECU;IPI;10;375;71560875"
"ECU;IPI;1080;5824;1094609152"
"ECU;IPI;41446;8388;158150028"
"ECU;IPI;4086;121086;227578715"
"ECU;IPI;520;3196;600681808"
"ECU;IPI;597;381899;719868158"
"ECU;IPI;800;156284;2937326523"
"ECU;IPI;693;3870;72956853"
"ECU;IPI;5000;250;471695"
"ECU;IPI;1004896;2129323;4016454121"
"ECU;IPI;243222;124117;2336303938"
"ECU;IPI;492;1330368;2508861189"
"ECU;IPI;300;1368;257982912"
"ECU;IPI;1;1903;359054234"
"ECU;IPI;13;1027;1937723"
"ECU;IPI;108;9662;182125801"
"ECU;IPI;292958;3080625;5791205325"
"ECU;IPI;68509;820415;1542157262"
"ECU;IPI;200;4200;7904862"
"ECU;IPI;112;617;11684561"
"ECU;IPI;1230;111956;210739257"
"ECU;IPI;1;34778;65574615"
"ECU;IPI;1;6382;12033389"
"ECU;IPI;1;19147;36102051"
"ECU;IPI;1;12765;24068663"
"ECU;IPI;2;5127312;9667649322"
"ECU;IPI;1;11394141;21483880738"
"ECU;IPI;9;719949;1357478238"
"ECU;IPI;3;387271;730207216"
"ECU;IPI;1;435484;821113792"
"ECU;IPI;1;54435;102638281"
"ECU;IPI;1;76473;144191371"
"ECU;IPI;1;638;12029618"
"ECU;IPI;1;8123;15316079"
"ECU;IPI;1;46534;87740788"
"ECU;IPI;1;17407;32821247"
"ECU;IPI;1;51872;97805693"
"ECU;IPI;1;34813;65640608"
"ECU;IPI;23;164932;310982585"
"ECU;IPI;16;601456;1134057317"
"ECU;IPI;10072;2531752;4831317024"
"ECU;IPI;2879;111847;2134365116"
"ECU;IPI;4483;374;70837844"
"ECU;IPI;5994;500;947030"
"ECU;IPI;7266;98366;1855950015"
"ECU;IPI;1958;236455;4461385649"
"ECU;IPI;2;2674564;5054792232"
"ECU;IPI;11;213;40188414"
"ECU;IPI;39;147776;2791739859"
"ECU;IPI;4000;805;15188579"
"ECU;IPI;400;420;7924476"
"ECU;IPI;100;3000;5647020"
"ECU;IPI;29162;6023336;11364709898"
"ECU;IPI;1608;6327;1192620519"
"ECU;IPI;143964;807867;1522805059"
"ECU;IPI;5200;135091;255870459"
"ECU;IPI;44;6046;11451487"
"ECU;IPI;2673;26851;508574051"
"ECU;IPI;1152;59856;1133708554"
"ECU;IPI;96868;8190;154229166"
"ECU;IPI;11800;4970;93592058"
"ECU;IPI;495;699813;1315270541"
"ECU;IPI;4;90380;1703834722"
"ECU;IPI;18900;6048;1138923072"
"ECU;IPI;34500;1542;290423364"
"ECU;IPI;23;8822;165843014"
"ECU;IPI;6;37573;7115462021"
"ECU;IPI;705;11976;2255248464"
"ECU;IPI;70;20495;385785583"
"ECU;IPI;5461;1091375;2054761998"
"ECU;IPI;9587;14522;2736825504"
"ECU;IPI;689731;3186174;6009732156"
"ECU;IPI;750000;3706571;6977026856"
"ECU;IPI;30947;3187541;6004370982"
"ECU;IPI;574;91906;173084441"
"ECU;IPI;10805;165123;311520817"
"ECU;IPI;99705;1371493;2585005349"
"ECU;IPI;47754;74647;1410145655"
"ECU;IPI;257923;3864023;728037437"
"ECU;IPI;1185;22445;4240242065"
"ECU;IPI;241595;5211381;9829448583"
"ECU;IPI;88076;1219338;2300140623"
"ECU;IPI;53544;822422;1552444946"
"ECU;IPI;1200;1260;23717484"
"ECU;IPI;240;12000;22597680"
"ECU;IPI;1125;196875;370585688"
"ECU;IPI;725;34500;64968330"
"ECU;IPI;75;3840;72312576"
"ECU;IPI;75;41250;77679525"
"ECU;IPI;1410;249356;4697819814"
"ECU;IPI;65;283625;534105583"
"ECU;IPI;50;470;8850758"
"ECU;IPI;1000;1020;19199868"
"ECU;IPI;33232;253502;477176955"
"ECU;IPI;25;135;25503795"
"ECU;IPI;25;1500;2824710"
"ECU;IPI;1102400;259944;4914502889"
"ECU;IPI;53;293416;552543406"
"ECU;IPI;29;126817;238814165"
"ECU;IPI;2;8632;16255264"
"ECU;IPI;2;43156;8126879"
"ECU;IPI;24576;177545;334342091"
"ECU;IPI;112191;810503;1526290619"
"ECU;IPI;27878;201402;379268162"
"ECU;IPI;171454;135792;2554125307"
"ECU;IPI;5;14575;27446766"
"ECU;IPI;408;110976;208735868"
"ECU;IPI;2;43462;81845031"
"ECU;IPI;2;6960;131486232"
"ECU;IPI;2;1590;29941926"
"ECU;IPI;2;18;33897"
"ECU;IPI;1197;164493;3101059179"
"ECU;IPI;11;122683;231029265"
"ECU;IPI;29383;195182;367555031"
"ECU;IPI;55000;104675;1971176795"
"ECU;IPI;70940;1700415;3244884942"
"ECU;IPI;2218;41743;79657749"
"ECU;IPI;600;6912;1301626368"
"ECU;IPI;360;648;122716296"
"ECU;IPI;1;5850;11032164"
"ECU;IPI;1;16559;3112230932"
"ECU;IPI;1;29300;55190945"
"ECU;IPI;337;1075757;2026403461"
"ECU;IPI;4656;366288;691757432"
"ECU;IPI;2256;176976;33433775"
"ECU;IPI;2496;2964;5581627"
"ECU;IPI;208;3224;60712434"
"ECU;IPI;3930;664395;1253707014"
"ECU;IPI;582352;35211574;6636597376"
"ECU;IPI;8024;1015126;191248902"
"ECU;IPI;15114;416967;786724995"
"ECU;IPI;510;16088;304716373"
"ECU;IPI;1440;673488;1268891801"
"ECU;IPI;202592;1215709;2290014233"
"ECU;IPI;1028;52428;989358772"
"ECU;IPI;680;35228;66350617"
"ECU;IPI;54636;1400113;2637000826"
"ECU;IPI;2555;218099;4112300265"
"ECU;IPI;76;5968;112527834"
"ECU;IPI;20000;2800;5272792"
"ECU;IPI;200;397;7478289"
"ECU;IPI;25004;517673;97446145"
"ECU;IPI;103826;224823;4241266484"
"ECU;IPI;810;60934;1147813758"
"ECU;IPI;10;479;9022923"
"ECU;IPI;80;568;10699416"
"ECU;IPI;300;78;1469286"
"ECU;IPI;1980;215958;4065063817"
"ECU;IPI;2000;730;1375101"
"ECU;IPI;3000;990;1864863"
"ECU;IPI;488;5612;105713244"
"ECU;IPI;4;6348;11957728"
"ECU;IPI;30;315;5933655"
"ECU;IPI;259200;77760;1469149488"
"ECU;IPI;1;954;1799091"
"ECU;IPI;22;26493;49961559"
"ECU;IPI;162;244728;46092561"
"ECU;IPI;1;3;565095"
"ECU;IPI;3981;3343504;6293611319"
"ECU;IPI;1000;2700;5089419"
"ECU;IPI;23850;1668132;315138493"
"ECU;IPI;43;16715;3159051425"
"ECU;IPI;2775;6675373;12570661911"
"ECU;IPI;1462;15180;28689441"
"ECU;IPI;154510;188678;35509205315"
"ECU;IPI;92690;12500933;23572707869"
"ECU;IPI;3830;18067;3406883386"
"ECU;IPI;1220;718115;1354249992"
"ECU;IPI;544;6875;129465875"
"ECU;IPI;1479872;2374333;4487370653"
"ECU;IPI;705418;2002878;3785339276"
"ECU;IPI;800;72984;1374390898"
"ECU;IPI;455;4452;838373928"
"ECU;IPI;18000;7344;138335256"
"ECU;IPI;7956;4432;832976672"
"ECU;IPI;44844;2403638;4525198888"
"ECU;IPI;78639;410754;7719957128"
"ECU;IPI;5958;653592;1230245378"
"ECU;IPI;1138665;1907712;3587833959"
"ECU;IPI;134391;6533891;12293122722"
"ECU;IPI;1952049;5720594;10781459584"
"ECU;IPI;1420;64934;1220421543"
"ECU;IPI;20;152724;288156589"
"ECU;IPI;31570;5666815;10813926396"
"ECU;IPI;14130;5650404;10661069259"
"ECU;IPI;26486;5135758;9666061489"
"ECU;IPI;489790;412604;77785865234"
"ECU;IPI;1840;180435;339876388"
"ECU;IPI;4450;171945;3244223871"
"ECU;IPI;20970;143152;2696482648"
"ECU;IPI;242000;26663;5031753475"
"ECU;IPI;15000;11914;2256237578"
"ECU;IPI;89727;241938;4564837796"
"ECU;IPI;107005;6453507;12176347938"
"ECU;IPI;42436;1072262;2023122496"
"ECU;IPI;160;2040;38370564"
"ECU;IPI;1139;367897;694140702"
"ECU;IPI;7047;2606612;4918103389"
"ECU;IPI;3500;43644;821267066"
"ECU;IPI;600;1656;312846552"
"ECU;IPI;36631;3710701;7002766379"
"ECU;IPI;1;4998;94133332"
"ECU;IPI;178;81665;1535204"
"ECU;IPI;279587;12652357;23837609478"
"ECU;IPI;5640847;64976;12267754925"
"ECU;IPI;23790;1204086;2268136798"
"ECU;IPI;8595;1056;19891872"
"ECU;IPI;40;1326408;2498488429"
"ECU;IPI;1124;2448892;4612855416"
"ECU;IPI;168111;17440577;32935243377"
"ECU;IPI;3600;3801;714542388"
"ECU;IPI;8874;314018;591427782"
"ECU;IPI;267820;1687266;31901025807"
"ECU;IPI;8508;415764;783174647"
"ECU;IPI;1052;611261;1148852824"
"ECU;IPI;24276;2865368;5406319035"
"ECU;IPI;1;11123209;20973033034"
"ECU;IPI;1;43666;8332739114"
"ECU;IPI;6379;2375932;4476267142"
"ECU;IPI;1;156075;293786216"
"ECU;IPI;1;49261;92725951"
"ECU;IPI;2815;377647;711373654"
"ECU;IPI;200;16179;3048819297"
"ECU;IPI;118506;3920681;74012137"
"ECU;IPI;56400;3155556;5943458128"
"ECU;IPI;665;442046;832558277"
"ECU;IPI;900;1755;331686225"
"ECU;IPI;10873;842868;1584490696"
"ECU;IPI;260597;3908955;7384680518"
"ECU;IPI;31046;2478;467311152"
"ECU;IPI;5;2553;4834795"
"ECU;IPI;18;4454;8434852"
"ECU;IPI;94038;3752;710651312"
"ECU;IPI;280;2376;447999552"
"ECU;IPI;912;4232;797072728"
"ECU;IPI;448762;160618;3042201291"
"ECU;IPI;210;247998;473252103"
"ECU;IPI;2;3500;6603730"
"ECU;IPI;25;4550;8551543"
"ECU;IPI;1;7880;148103024"
"ECU;IPI;2160000;36504;689622617"
"ECU;IPI;2880;114816;2157943757"
"ECU;IPI;30020;4989324;9391604138"
"ECU;IPI;25;525;98932575"
"ECU;IPI;4;1386;262516716"
"ECU;IPI;1629;5200;9793784"
"ECU;IPI;4800;3424;643670912"
"ECU;IPI;166732;2760;52025172"
"ECU;IPI;300;288;54129024"
"ECU;IPI;162;6880;129685936"
"ECU;IPI;61;3895;734195815"
"ECU;IPI;6160;11088;2084410944"
"ECU;IPI;715464;1838742;3456614311"
"ECU;IPI;331;10433;19652121"
"ECU;IPI;9417;4322993;8142713456"
"ECU;IPI;2850;1406201;2648467087"
"ECU;IPI;19;174997;329633099"
"ECU;IPI;8;13628;25670382"
"ECU;IPI;20;23026;43372925"
"ECU;IPI;6;44009;82897553"
"ECU;IPI;12;2494;46978231"
"ECU;IPI;12;5814;10951541"
"ECU;IPI;120;25511;48053795"
"ECU;IPI;17;38382;72298254"
"ECU;IPI;40;35086;66089744"
"ECU;IPI;40;23893;45006049"
"ECU;IPI;6;3577;6737816"
"ECU;IPI;40;23555;44369376"
"ECU;IPI;130;131249;24722718"
"ECU;IPI;3520;71632;1346309114"
"ECU;IPI;22996;1579614;2981023189"
"PER;IPI;129230;3535582;664646989"
"PER;IPI;97740;2043497;384152914"
"PER;IPI;11;9652;18199039"
"PER;IPI;38565;185144;349092715"
"PER;IPI;2106;694483;1315191071"
"PER;LET;1500;7650;143981415"
"ABW;CTG;360;229;43185736"
"ABW;CTG;240;156;29419104"
"ABW;CTG;4000;1400;2640176"
"ABW;CTG;640;954;179909136"
"ABW;CTG;528;484;91274656"
"ABW;CTG;944;649;122391016"
"ABW;CTG;544;340;6411856"
"ABW;CTG;120;184;34699456"
"ABW;CTG;1716;192;36208128"
"ABW;CTG;48;315;5940396"
"ABW;CTG;200;400;754336"
"ABW;CTG;130;128;24138752"
"ABW;CTG;200;430;8109112"
"ABW;CTG;120;200;377168"
"ABW;CTG;150;600;1131504"
"ABW;CTG;292;1620;30550608"
"ABW;CTG;288;2640;49786176"
"ABW;CTG;47;56;10560704"
"ABW;CTG;256;200;377168"
"ABW;CTG;35;588;110887392"
"ABW;CTG;39;300;565752"
"ABW;CTG;24;216;40734144"
"ABW;CTG;6;45;848628"
"ABW;CTG;104;1180;22252912"
"ABW;CTG;43;48;9052032"
"ABW;CTG;1;80;1508672"
"PAN;CTG;8847;1008558;18982170974"
"PAN;CTG;15846;52239036;98319612046"
"PAN;CTG;6631;4436139;8339408983"
"PAN;CTG;15053;13773495;2596262487"
"VEN;MAI;118540;41253673;7775359966"
"VEN;MAI;288379;1276803;2399700167"
"VEN;MAI;20088;8367752;15814632892"
"VEN;MAI;480000;2309040;4350635442"
"VEN;MAI;30000;6015;113222751"
"VEN;MAI;30000;13206;2485514466"
"VEN;MAI;1520;7600;14357692"
"VEN;MAI;400;4048;764736016"
"VEN;MAI;360000;640450;1205544653"
"VEN;MAI;59346;3120463;5876268694"
"VEN;MAI;135360;55540;1045895956"
"VEN;MAI;3960;56561;1065122815"
"VEN;MAI;6196;312898;591117515"
"VEN;MAI;2399;1386622;2619564684"
"VEN;MAI;52915;28337991;53341733979"
"VEN;MAI;809928;44352;8378846784"
"VEN;MAI;471999;33264;6276184992"
"VEN;MAI;28000;27384;5154599856"
"VEN;MAI;209493;4346856;8215340497"
"VEN;MAI;4;1229085;2321950509"
"VEN;MAI;3;1368;257472648"
"VEN;MAI;14;589;110856279"
"VEN;MAI;1115;4500;8482365"
"VEN;MAI;3364;11500;21677155"
"VEN;MAI;2904;360;6792408"
"VEN;MAI;100000;692000;1302420120"
"VEN;MAI;100000;692000;1304399240"
"VEN;MAI;200000;117400;222362644"
"VEN;MAI;62630;13637125;25686734001"
"VEN;MAI;420000;368760;6941158944"
"VEN;MAI;170000;74256;13972482682"
"VEN;MAI;30;795;14970963"
"VEN;MAI;762565;7077283;13370124287"
"VEN;MAI;10380;894692;169050529"
"VEN;MAI;54;195;3672123"
"VEN;MAI;34920;47400;89212014"
"VEN;MAI;99;498;93780372"
"VEN;MAI;18;53;9980642"
"VEN;MAI;4;86424;162748491"
"VEN;MAI;10;5365;101030461"
"VEN;MAI;1;2000;3766280"
"VEN;MAI;1630;10768672;2027891699"
"VEN;MAI;30;753;14180044"
"VEN;MAI;1477;9380;17727731"
"VEN;MAI;26089;3346727;6308479993"
"VEN;MAI;642912;754867;142607209"
"VEN;MAI;978257;10242;193568679"
"VEN;MAI;1771;44275;835371845"
"VEN;MAI;4;208325;3937238338"
"VEN;MAI;1;76000;143040360"
"VEN;MAI;100000;380000;719742800"
"VEN;MAI;16752001;41475826;7825575898"
"VEN;MAI;1;13200;24905496"
"VEN;MAI;23600;605911;11435888213"
"VEN;MAI;22640;23715371;44905237848"
"VEN;MAI;149744;45636888;85966205926"
"VEN;MAI;104055;31234649;5870427341"
"VEN;MAI;3108;4417;83203029"
"VEN;MAI;353;264;4969378"
"VEN;MAI;4;16;301174"
"VEN;MAI;15;6;1131114"
"VEN;MAI;15;152;2861157"
"VEN;MAI;10;25;470585"
"VEN;MAI;685008;261300;4923089886"
"VEN;MAI;62562;29454189;55370340817"
"VEN;MAI;103890;72053741;13585876973"
"VEN;MAI;14000;43410;817023951"
"VEN;MAI;28445;32604;6136431444"
"VEN;MAI;3047408;143471954;27011090737"
"VEN;MAI;300;375624;71134546248"
"VEN;MAI;5517;71721;1350033071"
"VEN;MAI;4;9512844;1791401705"
"VEN;MAI;26650;37647;7077184236"
"VEN;MAI;307815;430941;81309086"
"VEN;MAI;345996;10516;1982234452"
"VEN;MAI;775404;16065;3028204305"
"VEN;MAI;24040;28400;53533148"
"VEN;MAI;264930;8335176;15700554273"
"VEN;MAI;30000;3750;70843875"
"VEN;MAI;26089;3346727;6291445153"
"VEN;MAI;4144961;13162547;24738743836"
"VEN;MAI;68608;11634909;21910162534"
"VEN;MAI;103780;747216;14063427058"
"VEN;MAI;300;370500;698381385"
"VEN;MAI;1;10000;18821100"
"VEN;MAI;3;600;1129266"
"VEN;MAI;7;400;752844"
"VEN;MAI;200000;220000;415661400"
"VEN;MAI;24;10134;19083741"
"ECU;TCO;175000;171500;323179745"
"ECU;TCO;701000;665950;12549361585"
"ECU;TCO;33000;32340;609424662"
"ECU;TCO;120000;102000;192174120"
"MEX;TCO;1544208;128941368;24312152819"
"DEU;TRB;2605230;118457836;2229644471"
"BEL;TRB;3010;16632;3126616416"
"CRI;TRB;288;123552;232999304"
"CRI;TRB;24;207024;39041414"
"CRI;TRB;13524;3918;738319674"
"CRI;TRB;22000;266796;5026504125"
"CRI;TRB;57;270;5074542"
"CRI;TRB;2100;11620;218801988"
"CRI;TRB;17325;51375;9700612275"
"CRI;TRB;3200;8015;150850719"
"USA;TRB;4450;1194997;2253573142"
"USA;TRB;215;121023;227460308"
"USA;TRB;232;395827;748093239"
"GTM;TRB;11;3725;7001063"
"ECU;PUU;18612;103803;195504646"
"ECU;PUU;3040918;9472829;17859818258"
"ECU;PUU;137539;437107;823999112"
"ECU;PUU;1909;309783;583451498"
"ALB;CTG;41;613693;1156927907"
"DEU;BOG;400;100000;188678000"
"DEU;CTG;1521122;5967104;11277528205"
"DEU;CTG;168;32682;61518636"
"DEU;CTG;1800;14987;28381931"
"DEU;CTG;9000;3018643;5716615554"
"DEU;CTG;5010;5429401;10231326126"
"DEU;CTG;5775;6827392;12865742307"
"DEU;CTG;70030;20147651;37959383343"
"DEU;CTG;1030;100;188370"
"ABW;CTG;51095;278515;52462478"
"ABW;CTG;38421;4266752;808365563"
"ABW;CTG;609;317047;597624083"
"ABW;CTG;2121;15441;29097484"
"ABW;CTG;9600;10872;2049937344"
"ABW;CTG;20000;22000;41481440"
"ABW;CTG;240;84856;159839004"
"ABW;CTG;72;84237;158673025"
"ABW;CTG;3456;48877;92067161"
"ABW;CTG;37;15147;28531647"
"ABW;CTG;37;32203;60659181"
"ABW;CTG;48;14663;2761996"
"ABW;CTG;132;9623;18126364"
"ABW;CTG;24;41189;7758566"
"ABW;CTG;144175;85490577;16143168981"
"ABW;CTG;1307;83637;157608072"
"ABW;CTG;490952;1438958;2710886729"
"ABW;CTG;355550;2966258;5589199552"
"ABW;CTG;368500;2601635;4901645103"
"ABW;CTG;192000;207862;391701388"
"ABW;CTG;4013150;10247584;19308679607"
"ABW;CTG;5;3;564273"
"ABW;CTG;311194;1140978;2144445331"
"ABW;CTG;689;10502;19782617"
"ABW;CTG;6785;6033;11364362"
"ABW;CTG;396;155232;292402757"
"ABW;CTG;58717;55250;103999285"
"ABW;CTG;464592;1194194;2249168863"
"ABW;CTG;1608;497073;937143734"
"ABW;MAM;5564905;31661507;59640780736"
"ABW;MAM;11130;6332410;11928360717"
"ATG;CTG;33;17886;3374694708"
"ANT;CTG;7434;2520;47362896"
"ANT;CTG;7;4;751792"
"ANT;CTG;2;10;187948"
"ANT;CTG;41;12;2255376"
"ANT;CTG;6;33;6202284"
"ANT;CTG;100;5;93974"
"ANT;CTG;16196;1167458;2227848428"
"ANT;CTG;180;2538;484324"
"ANT;CTG;1000;1510;28463047"
"ANT;CTG;50;287;54098639"
"ANT;CTG;1000;3440;64842968"
"ANT;CTG;1962;12449;23465992"
"ANT;CTG;50;4910415;9264872814"
"ANT;CTG;106;13576;2590694504"
"ANT;CTG;32;6684;1275501036"
"ANT;CTG;27;2499;4708266"
"ANT;CTG;40;2712;51095707"
"ANT;CTG;22;201672;379962148"
"ANT;CTG;2;50862;9582706"
"ANT;CTG;79;3408;64208765"
"ANT;CTG;17;5168;9736822"
"ANT;CTG;1533;12909;243213306"
"ANT;CTG;1;22785;42928307"
"ANT;CTG;233;558479;1052207945"
"ANT;CTG;32;269524;507799387"
"ANT;CTG;1800;1098;206869788"
"ANT;CTG;14;1526;28750756"
"ANT;CTG;35;19215;36202213"
"ANT;CTG;33;6435;12123926"
"ANT;CTG;976;416047;783857511"
"ANT;CTG;22345;13330;251090545"
"ANT;CTG;20500;717379;1351850509"
"ANT;CTG;513600;2262;425733282"
"ANT;CTG;14340;568172;1067856547"
"ANT;CTG;901;1393278;2625019349"
"ANT;CTG;20330;1106425;2079946229"
"ANT;CTG;6750;783;148282191"
"ANT;CTG;600;560;10545584"
"ARG;CTG;9;15754905;29836166442"
"ARG;CTG;22;31571479;59789119786"
"ARG;CTG;20000;27800;52387154"
"ARG;CTG;3872117;10765534;20264160048"
"ARG;CTG;288036;8823276;16837369358"
"ARG;CTG;110;418;7899991"
"ARG;CTG;4000;20440;384750296"
"ARG;CTG;1925;235;4428411"
"ARG;CTG;1;4232976;8017510523"
"ARG;CTG;48000;74330;1400421798"
"ARG;CTG;312000;349512;65850157872"
"ARG;CTG;800377;2457989;4643559079"
"ARG;CTG;5920634;14870741;28048266957"
"ARG;CTG;70400;191840;3611943808"
"ARG;CTG;100512;490415;923794736"
"ARG;CTG;883573;4772411;8989790601"
"ARG;CTG;2257415;6106393;11502612495"
"ARG;CTG;4452;626850;11817313515"
"ARG;CTG;19200;17848076;33552241111"
"ARG;CTG;34100;88660;1669859048"
"ARG;CTG;59693;310767;584897678"
"ARG;CTG;22474;1312588;2474477772"
"ARG;CTG;22560;5826173;11020770479"
"ARG;CTG;9127846;27984176;5281360866"
"ARG;CTG;55785;2376493;4475934446"
"ARG;CTG;7695;3582784;6754228569"
"ARG;CTG;52094;3102081;5830299198"
"AUS;CTG;262;429573;807373862"
"AUS;CTG;48159;7758;1480451382"
"AUS;CTG;2169;8754252;16509118592"
"AUS;CTG;30872;6956;1311567712"
"AUS;CTG;612;9018;170036194"
"AUS;CTG;340;5066;95520443"
"AUS;CTG;24000;24648;4650535344"
"AUS;CTG;312000;12366048;23249639513"
"AUS;CTG;48000;19440;365370912"
"AUS;CTG;8640;156750;294605355"
"AUS;CTG;2439;9289;1746220532"
"AUS;CTG;1092168;1245237;2376273315"
"AUS;CTG;225;5597925;10562052932"
"AUT;CTG;15;7285005;13736022628"
"AUT;CTG;20;517406;9755793611"
"AUT;CTG;6;32193;607005454"
"BHS;MAM;15900;8950910;16848655929"
"BHS;MAM;2483071;18991965;35774214872"
"BRB;CTG;12;14208;2676361"
"BEL;CTG;40777;40777;76655867"
"BEL;CTG;441;414087;778433869"
"BEL;CTG;184;481103;904415908"
"BEL;CTG;27;36062;67792233"
"BEL;CTG;15152;2755749;51872565727"
"BEL;CTG;171100;866801;16375344452"
"BOL;CTG;4110;472262;889335463"
"BOL;CTG;137992;13648187;25701446867"
"BOL;CTG;303890;32611391;61411814847"
"BOL;CTG;1736064;430848;809770199"
"BOL;CTG;710208;22752;4277102976"
"BOL;CTG;6240;28080;527757984"
"BOL;CTG;2000;27396;516058452"
"BOL;CTG;16000;184064;3467213568"
"BOL;CTG;52800;116160;21961210304"
"BOL;CTG;3800;7790;146409934"
"BOL;CTG;54000;9937912;18684248402"
"BOL;CTG;23000;4106788;774343091"
"BRA;CTG;739200;926993;17461767141"
"BRA;CTG;11000;2948873;5584487221"
"BRA;CTG;91205;3276788;615865751"
"BRA;CTG;81459;32953515;62296898825"
"BRA;CTG;1028160;990626;18675182289"
"BRA;CTG;12112;4378488;8253318525"
"BRA;CTG;8000;37600;70781436"
"BRA;CTG;21800;54295;10235639105"
"BRA;CTG;1000;4000;7523640"
"BRA;CTG;9000;2793227;5263640756"
"BRA;CTG;67830;8394491;15811444236"
"BRA;CTG;789420;845819;15930606206"
"BRA;CTG;2520;126252;2385114908"
"BRA;CTG;69431;3786243;7137787441"
"BRA;CTG;3650;9736;1834681048"
"BRA;CTG;28500;3299103;6213596572"
"BRA;CTG;3;42954;8088839556"
"BRA;CTG;1040;52128;981909072"
"BRA;CTG;627000;109725;20653134425"
"BRA;CTG;6139;326921;61639773317"
"BRA;CTG;1002;2953761;5551534724"
"BRA;CTG;550;10230;193732671"
"BRA;CTG;1000;3150;5943357"
"BRA;CTG;25;9375;178902188"
"BRA;CTG;50;481;91788749"
"BRA;CTG;7410;264195;5002380059"
"BRA;CTG;2280;9234;1762114986"
"BRA;CTG;360;5654;106472736"
"BRA;CTG;160;1755;33049107"
"BRA;CTG;74250;15131118;28481908656"
"BRA;CTG;4000;8580;16161717"
"BRA;CTG;148500;27697194;52095929166"
"BRA;CTG;1406269;5199208;9771807452"
"BRA;CTG;20000;29732;5604392804"
"BRA;CTG;150000;32196727;60512460527"
"BRA;CTG;5592955;1169958;22116884734"
"BRA;CTG;170;13825;260421525"
"BRA;CTG;23100;116048;21868433264"
"BRA;CTG;22270;1485409;27980649333"
"BRA;CTG;2;404241117;77140928116"
"BRA;CTG;75000;125310;2362331589"
"BRA;CTG;71;79706;15094483162"
"BRA;CTG;91476;6981884;13140673695"
"BRA;CTG;2776;559979;1054832442"
"BRA;CTG;2520;8190;154046529"
"BRA;CTG;9360;464256;873887639"
"BRA;CTG;700;14665;2758354515"
"BRA;CTG;27000;39130;737588761"
"BRA;CTG;118;27508;518668842"
"BRA;CTG;464800;1475012;2778480104"
"BRA;CTG;765;14982;281580697"
"BRA;CVE;10335;681512;12858632114"
"BRA;CVE;1489083;981932974;18526914967"
"BRA;CVE;5724;3774528;71217039398"
"CAN;CTG;336;544656;1025941274"
"CAN;CTG;34;3332;62763218"
"CAN;CTG;139400;177868;3350410582"
"CAN;CTG;6;676;12754633"
"CAN;CTG;22000;15992262;30212101603"
"CAN;CTG;212;2945313;5554389068"
"CAN;CTG;4400;1441594;2709418259"
"COG;CTG;50;50;94276"
"KOR;BOG;750;48962;9204268456"
"KOR;CTG;123096;8045764;15125070828"
"KOR;CTG;69600;27345288;51495005644"
"KOR;CTG;4;580000;1093601600"
"CRI;CTG;145;13775;260906765"
"CRI;CTG;10;3140;59473484"
"CRI;CTG;25;24625;466412275"
"CRI;CTG;487;57271;10768813148"
"CRI;CTG;30;3075;5797974"
"CRI;CTG;272;122343;231126725"
"CRI;CTG;10130;11677517;21952330658"
"CRI;CTG;20;1700;3219902"
"CRI;CTG;5;455;8617973"
"CRI;CTG;35;2750;5208665"
"CRI;CTG;50;14330;271418798"
"CRI;CTG;100;1630;30873178"
"CRI;CTG;13;311572;585717971"
"CRI;CTG;6;2439;45850273"
"CRI;CTG;5;101084;19002579"
"CRI;CTG;1200;12984;2477723736"
"CRI;CTG;12;16932;32311166"
"CRI;CTG;13800;2893857;546007151"
"CRI;CTG;13747;2694412;5083762673"
"CRI;CTG;252;269052;513429241"
"CRI;CTG;1560;42525;801677048"
"CRI;CTG;8;47693;8963804"
"CRI;CTG;12;93354;175456976"
"CRI;CTG;8;25936;48746193"
"CRI;CTG;4;69946;131462108"
"CRI;CTG;2;447;8401276"
"CRI;CTG;22;88;16665176"
"CRI;CTG;5;3425;6437219"
"CRI;CTG;3650;3550;66916435"
"CRI;CTG;99;95832;181117688"
